mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_decision_function_shape,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
538.5888559341431,5.2784430692026705,35.12145185470581,1.0793744378093135,rbf,0.00018329807108324357,ovo,,1.438449888287663,"{'kernel': 'rbf', 'gamma': 0.00018329807108324357, 'decision_function_shape': 'ovo', 'class_weight': None, 'C': 1.438449888287663}",0.7724337696378216,0.7690026484181195,0.7745996202708104,0.7516535522112351,0.7614831326223858,0.7658345446320745,0.008371959576423681,17
891.9701755523681,5.1895354019522255,26.475040435791016,1.3880541508251096,sigmoid,0.14384498882876628,ovo,,0.6951927961775606,"{'kernel': 'sigmoid', 'gamma': 0.14384498882876628, 'decision_function_shape': 'ovo', 'class_weight': None, 'C': 0.6951927961775606}",0.14874916797546145,0.1453299607053386,0.1458993175346013,0.13837810278968302,0.1506917905532225,0.14580966791166136,0.004193854988747722,20
230.05253186225892,1.8181746594194934,21.168492221832274,0.9288398517752697,sigmoid,0.023357214690901212,ovr,balanced,0.6951927961775606,"{'kernel': 'sigmoid', 'gamma': 0.023357214690901212, 'decision_function_shape': 'ovr', 'class_weight': 'balanced', 'C': 0.6951927961775606}",0.5843955199415879,0.5794508958911495,0.6052616795303076,0.5904445629160174,0.5746453116547225,0.586839593986757,0.010598451923130104,18
328.83494157791137,3.136056148961484,16.470850467681885,0.6547590344060316,poly,0.14384498882876628,ovo,balanced,0.001,"{'kernel': 'poly', 'gamma': 0.14384498882876628, 'decision_function_shape': 'ovo', 'class_weight': 'balanced', 'C': 0.001}",0.8660305110421359,0.8615612063462994,0.8618465766972333,0.8494296854008744,0.8544662132356795,0.8586668385444446,0.005927596874423502,5
165.93854222297668,2.1902427026371463,16.583247947692872,1.197839828655883,linear,0.00018329807108324357,ovo,balanced,0.0379269019073225,"{'kernel': 'linear', 'gamma': 0.00018329807108324357, 'decision_function_shape': 'ovo', 'class_weight': 'balanced', 'C': 0.0379269019073225}",0.878322367495567,0.8738200786881769,0.8610797585710366,0.8611905066065414,0.8702480905951439,0.8689321603912932,0.0068613821451556384,1
208.17170176506042,6.180848441293898,19.75140161514282,0.7155391949595029,linear,0.14384498882876628,ovo,balanced,0.004281332398719396,"{'kernel': 'linear', 'gamma': 0.14384498882876628, 'decision_function_shape': 'ovo', 'class_weight': 'balanced', 'C': 0.004281332398719396}",0.8420776035773452,0.8550049205625186,0.8297057107754204,0.8304609962787697,0.8358985215655912,0.8386295505519291,0.009315154612182918,14
1046.0648177623748,4.6586618293814315,27.302454280853272,1.3544345741321873,sigmoid,2.9763514416313193,ovo,balanced,0.1623776739188721,"{'kernel': 'sigmoid', 'gamma': 2.9763514416313193, 'decision_function_shape': 'ovo', 'class_weight': 'balanced', 'C': 0.1623776739188721}",0.002031277455631699,0.002031277455631699,0.00221140137307802,0.00221140137307802,0.002031277455631699,0.0021033270226102274,8.824233764293728e-05,24
173.94674820899962,5.09190898128363,16.963658571243286,0.479114099736786,sigmoid,0.0003359818286283781,ovr,,233.57214690901213,"{'kernel': 'sigmoid', 'gamma': 0.0003359818286283781, 'decision_function_shape': 'ovr', 'class_weight': None, 'C': 233.57214690901213}",0.8773926001429487,0.868935066000218,0.8609961570248642,0.8577466920830573,0.8666798283165086,0.8663500687135194,0.006803100948147646,2
169.9750663757324,1.5907103291957487,16.62109980583191,0.5154958097297044,linear,0.012742749857031334,ovr,,0.1623776739188721,"{'kernel': 'linear', 'gamma': 0.012742749857031334, 'decision_function_shape': 'ovr', 'class_weight': None, 'C': 0.1623776739188721}",0.8713860122513464,0.8670035032341598,0.8582227197992707,0.8523609818249567,0.8648784394442486,0.8627703313107965,0.006717576195065422,4
101.8400134086609,1.814887211903048,13.65486807823181,0.4446516402545314,sigmoid,0.0069519279617756054,ovr,,112.88378916846884,"{'kernel': 'sigmoid', 'gamma': 0.0069519279617756054, 'decision_function_shape': 'ovr', 'class_weight': None, 'C': 112.88378916846884}",0.7897012544103859,0.800991339380887,0.7948774174347828,0.782321878761375,0.7836185716726056,0.7903020923320072,0.006984380652766294,16
178.3855348587036,3.5813417250979205,16.884136343002318,0.6620294322069311,sigmoid,0.0003359818286283781,ovo,,54.555947811685144,"{'kernel': 'sigmoid', 'gamma': 0.0003359818286283781, 'decision_function_shape': 'ovo', 'class_weight': None, 'C': 54.555947811685144}",0.8743510696689787,0.8729556713869991,0.8584277151610188,0.8516044314260737,0.8652981634352274,0.8645274102156595,0.008629525972013372,3
665.8835011482239,21.309874292900638,16.06645522117615,2.9843498245963036,rbf,1.623776739188721,ovr,,0.008858667904100823,"{'kernel': 'rbf', 'gamma': 1.623776739188721, 'decision_function_shape': 'ovr', 'class_weight': None, 'C': 0.008858667904100823}",0.002335590471807683,0.002398913567266833,0.002398913567266833,0.002335590471807683,0.002335590471807683,0.002360919709991343,3.10218545616935e-05,21
