mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_decision_function_shape,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16.72812967300415,0.516105863613387,0.8400176525115967,0.13110952710290916,rbf,0.00018329807108324357,ovo,,1.438449888287663,"{'kernel': 'rbf', 'gamma': 0.00018329807108324357, 'decision_function_shape': 'ovo', 'class_weight': None, 'C': 1.438449888287663}",0.7842672285892212,0.791280992773769,0.8096121270645843,0.806015426510856,0.781840611800426,0.7946032773477713,0.011280601304412349,17
22.380967378616333,0.6135953575820777,0.8155050277709961,0.12569430054056907,sigmoid,0.14384498882876628,ovo,,0.6951927961775606,"{'kernel': 'sigmoid', 'gamma': 0.14384498882876628, 'decision_function_shape': 'ovo', 'class_weight': None, 'C': 0.6951927961775606}",0.19156867224024246,0.18654280969088657,0.18351325130986149,0.19669237373121495,0.194154524355161,0.1904943262654733,0.004843902403887735,19
9.685992813110351,0.6057021487572337,0.5562272548675538,0.11573504615733905,sigmoid,0.023357214690901212,ovr,balanced,0.6951927961775606,"{'kernel': 'sigmoid', 'gamma': 0.023357214690901212, 'decision_function_shape': 'ovr', 'class_weight': 'balanced', 'C': 0.6951927961775606}",0.6727306792588787,0.6712338688598365,0.7172431606164357,0.6922896307479014,0.6697004615099906,0.6846395601986087,0.01825502130784759,18
12.331063985824585,0.9844271540830383,0.40706744194030764,0.11624695655666337,poly,0.14384498882876628,ovo,balanced,0.001,"{'kernel': 'poly', 'gamma': 0.14384498882876628, 'decision_function_shape': 'ovo', 'class_weight': 'balanced', 'C': 0.001}",0.8889179127593453,0.8909937182291062,0.9108039923189205,0.90531508304895,0.9263953197867444,0.9044852052286132,0.013747943145949832,6
6.254380226135254,0.3888521450465563,0.32334132194519044,0.02211199117355364,linear,0.00018329807108324357,ovo,balanced,0.0379269019073225,"{'kernel': 'linear', 'gamma': 0.00018329807108324357, 'decision_function_shape': 'ovo', 'class_weight': 'balanced', 'C': 0.0379269019073225}",0.9113933810761617,0.8977540851441613,0.9325148524281733,0.8924188328520277,0.9262136069568729,0.9120589516914794,0.015553807249930463,1
9.19512414932251,0.6962990919714217,0.46259608268737795,0.05299441607370094,linear,0.14384498882876628,ovo,balanced,0.004281332398719396,"{'kernel': 'linear', 'gamma': 0.14384498882876628, 'decision_function_shape': 'ovo', 'class_weight': 'balanced', 'C': 0.004281332398719396}",0.8955172691673222,0.8758979290828429,0.9089161134379055,0.8852912901101679,0.8850344102721867,0.8901314024140851,0.011259402364356203,14
26.137403154373168,0.849515378291901,0.705239200592041,0.14512938261440964,sigmoid,2.9763514416313193,ovo,balanced,0.1623776739188721,"{'kernel': 'sigmoid', 'gamma': 2.9763514416313193, 'decision_function_shape': 'ovo', 'class_weight': 'balanced', 'C': 0.1623776739188721}",0.004920721705850191,0.004920721705850191,0.004920721705850191,0.058901877531151337,0.058901877531151337,0.02651318403597065,0.026445257499531107,24
6.502880334854126,0.13274477265272644,0.3911252498626709,0.07389833522078378,sigmoid,0.0003359818286283781,ovr,,233.57214690901213,"{'kernel': 'sigmoid', 'gamma': 0.0003359818286283781, 'decision_function_shape': 'ovr', 'class_weight': None, 'C': 233.57214690901213}",0.9136690655510026,0.9018705858103505,0.9325453049264398,0.8892524177120082,0.9176820441115658,0.9110038836222735,0.014644297540027443,2
6.367439460754395,0.23457275263585392,0.3908862113952637,0.09422742698843964,linear,0.012742749857031334,ovr,,0.1623776739188721,"{'kernel': 'linear', 'gamma': 0.012742749857031334, 'decision_function_shape': 'ovr', 'class_weight': None, 'C': 0.1623776739188721}",0.9165686194855045,0.9047235701697625,0.9296585224012606,0.8866779350559351,0.9148264476037079,0.910491018943234,0.014307010787813646,3
4.003638219833374,0.2517221500746151,0.25789031982421873,0.0497162692638704,sigmoid,0.0069519279617756054,ovr,,112.88378916846884,"{'kernel': 'sigmoid', 'gamma': 0.0069519279617756054, 'decision_function_shape': 'ovr', 'class_weight': None, 'C': 112.88378916846884}",0.8102446815201352,0.7897563819927648,0.8283023056747909,0.8144841724098132,0.7923958203390811,0.8070366723873171,0.014359294711907212,16
6.199266815185547,0.5480863040344081,0.3278168201446533,0.0681625303018683,sigmoid,0.0003359818286283781,ovo,,54.555947811685144,"{'kernel': 'sigmoid', 'gamma': 0.0003359818286283781, 'decision_function_shape': 'ovo', 'class_weight': None, 'C': 54.555947811685144}",0.9049838691451008,0.8985252473109394,0.92464276686191,0.8913141063678497,0.9293585313254613,0.9097649042022523,0.014797845418446129,5
15.926012468338012,0.6713480881037219,0.5259933471679688,0.040543819843867034,rbf,1.623776739188721,ovr,,0.008858667904100823,"{'kernel': 'rbf', 'gamma': 1.623776739188721, 'decision_function_shape': 'ovr', 'class_weight': None, 'C': 0.008858667904100823}",0.09101462735082425,0.09101462735082425,0.08906385344348343,0.09148132061895099,0.09148132061895099,0.09081114987660678,0.0008982325576399254,21
